ts," -0.0025362912490726336]""","[0.0, 1.05, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.044386251868839495, -0.0003340350152349928, 0.017896369661219703]","[0.6280004680018005, 0.10690263755524154, 0.0037193883559993868]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.044386251868839495, -0.0003340350152349928, 0.017900089049575702]","[0.6280004680018005, 0.10690263755524154, 0.0037193883559993868]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.044386251868839495, -0.00022713237767975125, 0.017900089049575702]","[0.6280004680018005, 0.10690263755524154, 0.0037193883559993868]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.045023146335861644, -0.00022713237767975125, 0.017900089049575702]","[0.636894467022149, 0.10693372147518841, 0.003987292139729509]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.045023146335861644, -0.00022713237767975125, 0.01790407634171543]","[0.636894467022149, 0.10693372147518841, 0.003987292139729509]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.045023146335861644, -0.00012019865620456283, 0.01790407634171543]","[0.636894467022149, 0.10693372147518841, 0.003987292139729509]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.045669157298021276, -0.00012019865620456283, 0.01790407634171543]","[0.6460109621596322, 0.1068363021353589, 0.004163375470885022]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.045669157298021276, -0.00012019865620456283, 0.017908239717186317]","[0.6460109621596322, 0.1068363021353589, 0.004163375470885022]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.045669157298021276, -1.336235406920392e-05, 0.017908239717186317]","[0.6460109621596322, 0.1068363021353589, 0.004163375470885022]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04632449362045551, -1.336235406920392e-05, 0.017908239717186317]","[0.6553363224342315, 0.1066273512814886, 0.004259516645923472]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04632449362045551, -1.336235406920392e-05, 0.01791249923383224]","[0.6553363224342315, 0.1066273512814886, 0.004259516645923472]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04632449362045551, 9.326499721228468e-05, 0.01791249923383224]","[0.6553363224342315, 0.1066273512814886, 0.004259516645923472]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.046989387580463005, 9.326499721228468e-05, 0.01791249923383224]","[0.6648939600074968, 0.10665023612179074, 0.004807421265181494]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.046989387580463005, 9.326499721228468e-05, 0.01791730665509742]","[0.6648939600074968, 0.10665023612179074, 0.004807421265181494]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.046989387580463005, 0.00019991523333407542, 0.01791730665509742]","[0.6648939600074968, 0.10665023612179074, 0.004807421265181494]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.047664065237153004, 0.00019991523333407542, 0.01791730665509742]","[0.6746776566899995, 0.1063499465608765, 0.0052247226475649056]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.047664065237153004, 0.00019991523333407542, 0.017922531377744987]","[0.6746776566899995, 0.1063499465608765, 0.0052247226475649056]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.047664065237153004, 0.0003062651798949519, 0.017922531377744987]","[0.6746776566899995, 0.1063499465608765, 0.0052247226475649056]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04834873715158569, 0.0003062651798949519, 0.017922531377744987]","[0.684671914432687, 0.10584519795953264, 0.0055270254408629205]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04834873715158569, 0.0003062651798949519, 0.01792805840318585]","[0.684671914432687, 0.10584519795953264, 0.0055270254408629205]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04834873715158569, 0.00041211037785448455, 0.01792805840318585]","[0.684671914432687, 0.10584519795953264, 0.0055270254408629205]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04904359524243612, 0.00041211037785448455, 0.01792805840318585]","[0.6948580908504309, 0.10518813259719498, 0.005728796191300373]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04904359524243612, 0.00041211037785448455, 0.01793378719937715]","[0.6948580908504309, 0.10518813259719498, 0.005728796191300373]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04904359524243612, 0.0005172985104516795, 0.01793378719937715]","[0.6948580908504309, 0.10518813259719498, 0.005728796191300373]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04974882031735091, 0.0005172985104516795, 0.01793378719937715]","[0.7052250749147865, 0.10444597781026146, 0.0058432834062933925]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04974882031735091, 0.0005172985104516795, 0.017939630482783443]","[0.7052250749147865, 0.10444597781026146, 0.0058432834062933925]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.04974882031735091, 0.000621744488261941, 0.017939630482783443]","[0.7052250749147865, 0.10444597781026146, 0.0058432834062933925]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05046461392461358, 0.000621744488261941, 0.017939630482783443]","[0.7157936072626699, 0.10396776859435455, 0.006414263470980869]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05046461392461358, 0.000621744488261941, 0.017946044746254424]","[0.7157936072626699, 0.10396776859435455, 0.006414263470980869]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05046461392461358, 0.0007257122568562956, 0.017946044746254424]","[0.7157936072626699, 0.10396776859435455, 0.006414263470980869]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05119117025655192, 0.0007257122568562956, 0.017946044746254424]","[0.7265563319383411, 0.10320434246106999, 0.006847591311937712]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05119117025655192, 0.0007257122568562956, 0.017952892337566362]","[0.7265563319383411, 0.10320434246106999, 0.006847591311937712]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05119117025655192, 0.0008289165993173656, 0.017952892337566362]","[0.7265563319383411, 0.10320434246106999, 0.006847591311937712]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05192866754293786, 0.0008289165993173656, 0.017952892337566362]","[0.7374972863859394, 0.10230794090628458, 0.007160561522421421]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05192866754293786, 0.0008289165993173656, 0.017960052899088783]","[0.7374972863859394, 0.10230794090628458, 0.007160561522421421]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05192866754293786, 0.0009312245402236501, 0.017960052899088783]","[0.7374972863859394, 0.10230794090628458, 0.007160561522421421]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.052677264055661754, 0.0009312245402236501, 0.017960052899088783]","[0.7485965127238953, 0.10129787411669154, 0.00736788108259348]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.052677264055661754, 0.0009312245402236501, 0.017967420780171377]","[0.7485965127238953, 0.10129787411669154, 0.00736788108259348]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.052677264055661754, 0.0010325224143403417, 0.017967420780171377]","[0.7485965127238953, 0.10129787411669154, 0.00736788108259348]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05343710389679457, 0.0010325224143403417, 0.017967420780171377]","[0.7598398411328144, 0.10026549157169891, 0.007484842411455139]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05343710389679457, 0.0010325224143403417, 0.017974905622582832]","[0.7598398411328144, 0.10026549157169891, 0.007484842411455139]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.05343710389679457, 0.0011327879059120406, 0.017974905622582832]","[0.7598398411328144, 0.10026549157169891, 0.007484842411455139]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.054208398215330834, 0.0011327879059120406, 0.017974905622582832]","[0.7712943185362655, 0.09986983359500187, 0.008693177877779068]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.054208398215330834, 0.0011327879059120406, 0.01798359880046061]","[0.7712943185362655, 0.09986983359500187, 0.008693177877779068]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.054208398215330834, 0.0012326577395070425, 0.01798359880046061]","[0.7712943185362655, 0.09986983359500187, 0.008693177877779068]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.054991356933303225, 0.0012326577395070425, 0.01798359880046061]","[0.7829587179723901, 0.09890746033342228, 0.009673687345897186]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.054991356933303225, 0.0012326577395070425, 0.017993272487806508]","[0.7829587179723901, 0.09890746033342228, 0.009673687345897186]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.054991356933303225, 0.0013315651998404648, 0.017993272487806508]","[0.7829587179723901, 0.09890746033342228, 0.009673687345897186]","[-0.03179715908399998, 1.05, 8.739964061832]",0.0,0.0,0.0,0.0
"[0.1085907981006707, 0.0013315651998404648, 0.017993272487806508]","[1.377279620094332, 0.12793893928650726, 0.027743658194377685]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1085907981006707, 0.0013315651998404648, 0.018897744101839947]","[1.377279620094332, 0.12793893928650726, 0.027743658194377685]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1085907981006707, 0.005838948819394061, 0.018897744101839947]","[1.377279620094332, 0.12793893928650726, 0.027743658194377685]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.10997803525363291, 0.005838948819394061, 0.018897744101839947]","[1.3872371529622118, 0.13131976548843866, 0.028212750238152534]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.10997803525363291, 0.005838948819394061, 0.0189259568520781]","[1.3872371529622118, 0.13131976548843866, 0.028212750238152534]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.10997803525363291, 0.0059702685848825, 0.0189259568520781]","[1.3872371529622118, 0.13131976548843866, 0.028212750238152534]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11137506486735094, 0.0059702685848825, 0.0189259568520781]","[1.3970296137180287, 0.13474045780524027, 0.028624463352826257]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11137506486735094, 0.0059702685848825, 0.018954581315430926]","[1.3970296137180287, 0.13474045780524027, 0.028624463352826257]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11137506486735094, 0.00610500904268774, 0.018954581315430926]","[1.3970296137180287, 0.13474045780524027, 0.028624463352826257]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1127817203056494, 0.00610500904268774, 0.018954581315430926]","[1.4066554382984597, 0.1382587311441301, 0.028988341353460012]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1127817203056494, 0.00610500904268774, 0.018983569656784386]","[1.4066554382984597, 0.1382587311441301, 0.028988341353460012]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1127817203056494, 0.00624326777383187, 0.018983569656784386]","[1.4066554382984597, 0.1382587311441301, 0.028988341353460012]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11419783156673173, 0.00624326777383187, 0.018983569656784386]","[1.4161112610823339, 0.14182172074959487, 0.029313193742396687]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11419783156673173, 0.00624326777383187, 0.019012882850526783]","[1.4161112610823339, 0.14182172074959487, 0.029313193742396687]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11419783156673173, 0.006385089494581465, 0.019012882850526783]","[1.4161112610823339, 0.14182172074959487, 0.029313193742396687]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11562324230657778, 0.006385089494581465, 0.019012882850526783]","[1.4254107398460474, 0.1453398445464679, 0.029946388430485138]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11562324230657778, 0.006385089494581465, 0.019042829238957268]","[1.4254107398460474, 0.1453398445464679, 0.029946388430485138]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11562324230657778, 0.006530429339127933, 0.019042829238957268]","[1.4254107398460474, 0.1453398445464679, 0.029946388430485138]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11705777971440474, 0.006530429339127933, 0.019042829238957268]","[1.4345374078269661, 0.14908709949365204, 0.030510274621010913]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11705777971440474, 0.006530429339127933, 0.01907333951357828]","[1.4345374078269661, 0.14908709949365204, 0.030510274621010913]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11705777971440474, 0.006679516438621585, 0.01907333951357828]","[1.4345374078269661, 0.14908709949365204, 0.030510274621010913]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11850127102162988, 0.006679516438621585, 0.01907333951357828]","[1.4434913072251392, 0.1530230516918578, 0.031013945800118653]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11850127102162988, 0.006679516438621585, 0.019104353459378397]","[1.4434913072251392, 0.1530230516918578, 0.031013945800118653]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11850127102162988, 0.006832539490313443, 0.019104353459378397]","[1.4434913072251392, 0.1530230516918578, 0.031013945800118653]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11995354162445486, 0.006832539490313443, 0.019104353459378397]","[1.4522706028249759, 0.15713102629637438, 0.0314668566629879]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11995354162445486, 0.006832539490313443, 0.019135820316041385]","[1.4522706028249759, 0.15713102629637438, 0.0314668566629879]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.11995354162445486, 0.006989670516609817, 0.019135820316041385]","[1.4522706028249759, 0.15713102629637438, 0.0314668566629879]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12141442019363116, 0.006989670516609817, 0.019135820316041385]","[1.460878569176302, 0.16120910113790865, 0.03187544471882839]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12141442019363116, 0.006989670516609817, 0.019167695760760214]","[1.460878569176302, 0.16120910113790865, 0.03187544471882839]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12141442019363116, 0.007150879617747726, 0.019167695760760214]","[1.460878569176302, 0.16120910113790865, 0.03187544471882839]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12288374564523498, 0.007150879617747726, 0.019167695760760214]","[1.4693254516038172, 0.16516054645131228, 0.03254410180652048]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12288374564523498, 0.007150879617747726, 0.019200239862566734]","[1.4693254516038172, 0.16516054645131228, 0.03254410180652048]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12288374564523498, 0.007316040164199038, 0.019200239862566734]","[1.4693254516038172, 0.16516054645131228, 0.03254410180652048]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12436133997516356, 0.007316040164199038, 0.019200239862566734]","[1.4775943299285832, 0.1693432309868032, 0.033146517872621045]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12436133997516356, 0.007316040164199038, 0.019233386380439355]","[1.4775943299285832, 0.1693432309868032, 0.033146517872621045]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12436133997516356, 0.0074853833951858415, 0.019233386380439355]","[1.4775943299285832, 0.1693432309868032, 0.033146517872621045]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1258470273429257, 0.0074853833951858415, 0.019233386380439355]","[1.4856873677621256, 0.17373187373058344, 0.03369139701475676]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1258470273429257, 0.0074853833951858415, 0.019267077777454112]","[1.4856873677621256, 0.17373187373058344, 0.03369139701475676]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.1258470273429257, 0.007659115268916425, 0.019267077777454112]","[1.4856873677621256, 0.17373187373058344, 0.03369139701475676]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.127340634334784, 0.007659115268916425, 0.019267077777454112]","[1.4936069918582984, 0.17818918815300752, 0.03418637750294759]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.127340634334784, 0.007659115268916425, 0.01930126415495706]","[1.4936069918582984, 0.17818918815300752, 0.03418637750294759]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.127340634334784, 0.007837304457069432, 0.01930126415495706]","[1.4936069918582984, 0.17818918815300752, 0.03418637750294759]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12884198968548108, 0.007837304457069432, 0.01930126415495706]","[1.5013553506970923, 0.1826306279861054, 0.0346390598334155]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12884198968548108, 0.007837304457069432, 0.019335903214790475]","[1.5013553506970923, 0.1826306279861054, 0.0346390598334155]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
"[0.12884198968548108, 0.008019935085055538, 0.019335903214790475]","[1.5013553506970923, 0.1826306279861054, 0.0346390598334155]","[-0.039779249003999796, 1.05, 8.684361481992001]",0.0,0.0,0.0,0.0
