ts," 0.013057258965488289]""","[0.0, 0.0, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.0002795690208543036, 0.01627258197006176, -0.0021812008106228157]","[-0.008150818477831579, 0.02291891926236439, -0.005950753755734704]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.000271418202376472, 0.01627258197006176, -0.0021812008106228157]","[-0.008150818477831579, 0.02291891926236439, -0.005950753755734704]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.000271418202376472, 0.01629555203308879, -0.0021812008106228157]","[-0.008749399816109317, 0.02297006302702867, -0.005968363476778482]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.000271418202376472, 0.01629555203308879, -0.002187169174099594]","[-0.008749399816109317, 0.02297006302702867, -0.005968363476778482]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002626688025603627, 0.01629555203308879, -0.002187169174099594]","[-0.008749399816109317, 0.02297006302702867, -0.005968363476778482]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002626688025603627, 0.016318574852601745, -0.002187169174099594]","[-0.009331352139178503, 0.02302281951295504, -0.005984290561388862]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002626688025603627, 0.016318574852601745, -0.002193153464660983]","[-0.009331352139178503, 0.02302281951295504, -0.005984290561388862]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002533374504211842, 0.016318574852601745, -0.002193153464660983]","[-0.009331352139178503, 0.02302281951295504, -0.005984290561388862]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002533374504211842, 0.01634165125692673, -0.002193153464660983]","[-0.009865981043814857, 0.023076404324983563, -0.005997764636354007]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002533374504211842, 0.01634165125692673, -0.002199151229297337]","[-0.009865981043814857, 0.023076404324983563, -0.005997764636354007]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00024347146937736934, 0.01634165125692673, -0.002199151229297337]","[-0.009865981043814857, 0.023076404324983563, -0.005997764636354007]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00024347146937736934, 0.016364781823437504, -0.002199151229297337]","[-0.01036949977807855, 0.02313056651077547, -0.006009765810477061]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00024347146937736934, 0.016364781823437504, -0.002205160995107814]","[-0.01036949977807855, 0.02313056651077547, -0.006009765810477061]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002331019695992908, 0.016364781823437504, -0.002205160995107814]","[-0.01036949977807855, 0.02313056651077547, -0.006009765810477061]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002331019695992908, 0.016387966011595406, -0.002205160995107814]","[-0.01086392963968417, 0.023184188157901464, -0.006042964271629932]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0002331019695992908, 0.016387966011595406, -0.002211203959379444]","[-0.01086392963968417, 0.023184188157901464, -0.006042964271629932]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00022223803995960662, 0.016387966011595406, -0.002211203959379444]","[-0.01086392963968417, 0.023184188157901464, -0.006042964271629932]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00022223803995960662, 0.01641120354319546, -0.002211203959379444]","[-0.011279329971250788, 0.023237531600054512, -0.006070810272094593]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00022223803995960662, 0.01641120354319546, -0.0022172747696515387]","[-0.011279329971250788, 0.023237531600054512, -0.006070810272094593]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00021095870998835584, 0.01641120354319546, -0.0022172747696515387]","[-0.011279329971250788, 0.023237531600054512, -0.006070810272094593]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00021095870998835584, 0.016434494771241696, -0.0022172747696515387]","[-0.011666061370410673, 0.023291228046236345, -0.006095636076446087]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00021095870998835584, 0.016434494771241696, -0.0022233704057279847]","[-0.011666061370410673, 0.023291228046236345, -0.006095636076446087]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00019929264861794516, 0.016434494771241696, -0.0022233704057279847]","[-0.011666061370410673, 0.023291228046236345, -0.006095636076446087]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00019929264861794516, 0.016457838410700913, -0.0022233704057279847]","[-0.011984582420930858, 0.023343639459216803, -0.006116058198239651]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00019929264861794516, 0.016457838410700913, -0.0022294864639262244]","[-0.011984582420930858, 0.023343639459216803, -0.006116058198239651]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0001873080661970143, 0.016457838410700913, -0.0022294864639262244]","[-0.011984582420930858, 0.023343639459216803, -0.006116058198239651]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0001873080661970143, 0.01648123061876624, -0.0022294864639262244]","[-0.012269568652742624, 0.023392208065325937, -0.00613321150786739]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0001873080661970143, 0.01648123061876624, -0.002235619675434092]","[-0.012269568652742624, 0.023392208065325937, -0.00613321150786739]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00017503849754427168, 0.01648123061876624, -0.002235619675434092]","[-0.012269568652742624, 0.023392208065325937, -0.00613321150786739]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00017503849754427168, 0.016504673039075834, -0.002235619675434092]","[-0.01250304563532058, 0.023442420309594675, -0.0061477269210998865]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00017503849754427168, 0.016504673039075834, -0.0022417674023551917]","[-0.01250304563532058, 0.023442420309594675, -0.0061477269210998865]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0001625354519089511, 0.016504673039075834, -0.0022417674023551917]","[-0.01250304563532058, 0.023442420309594675, -0.0061477269210998865]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0001625354519089511, 0.016528167079038064, -0.0022417674023551917]","[-0.01268776974932447, 0.023494039962230345, -0.006181917193771955]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0001625354519089511, 0.016528167079038064, -0.0022479493195489636]","[-0.01268776974932447, 0.023494039962230345, -0.006181917193771955]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00014984768215962663, 0.016528167079038064, -0.0022479493195489636]","[-0.01268776974932447, 0.023494039962230345, -0.006181917193771955]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00014984768215962663, 0.016551710211577857, -0.0022479493195489636]","[-0.012837108442982484, 0.02354313253979251, -0.006210023235849425]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00014984768215962663, 0.016551710211577857, -0.002254159342784813]","[-0.012837108442982484, 0.02354313253979251, -0.006210023235849425]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00013701057371664414, 0.016551710211577857, -0.002254159342784813]","[-0.012837108442982484, 0.02354313253979251, -0.006210023235849425]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00013701057371664414, 0.016575302364499275, -0.002254159342784813]","[-0.012956830819019757, 0.023592152921417947, -0.006233204262062145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00013701057371664414, 0.016575302364499275, -0.002260392547046875]","[-0.012956830819019757, 0.023592152921417947, -0.006233204262062145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00012405374289762438, 0.016575302364499275, -0.002260392547046875]","[-0.012956830819019757, 0.023592152921417947, -0.006233204262062145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00012405374289762438, 0.01659894313510102, -0.002260392547046875]","[-0.0130496468135873, 0.023640770601743993, -0.006251994344156145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00012405374289762438, 0.01659894313510102, -0.0022666445413910313]","[-0.0130496468135873, 0.023640770601743993, -0.006251994344156145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00011100409608403709, 0.01659894313510102, -0.0022666445413910313]","[-0.0130496468135873, 0.023640770601743993, -0.006251994344156145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00011100409608403709, 0.01662263013170398, -0.0022666445413910313]","[-0.013126249942204056, 0.023686996602961807, -0.006245398248021141]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.00011100409608403709, 0.01662263013170398, -0.0022728899396390525]","[-0.013126249942204056, 0.023686996602961807, -0.006245398248021141]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[9.787784614183303e-05, 0.01662263013170398, -0.0022728899396390525]","[-0.013126249942204056, 0.023686996602961807, -0.006245398248021141]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[9.787784614183303e-05, 0.0166463664071303, -0.0022728899396390525]","[-0.013153621259646456, 0.023736275426320536, -0.0062386972539706965]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[9.787784614183303e-05, 0.0166463664071303, -0.002279128636893023]","[-0.013153621259646456, 0.023736275426320536, -0.0062386972539706965]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[8.472422488218657e-05, 0.0166463664071303, -0.002279128636893023]","[-0.013153621259646456, 0.023736275426320536, -0.0062386972539706965]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[8.472422488218657e-05, 0.01667015384378885, -0.002279128636893023]","[-0.013119050383471085, 0.023787436658550404, -0.006231386188876656]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[8.472422488218657e-05, 0.01667015384378885, -0.0022853600230819]","[-0.013119050383471085, 0.023787436658550404, -0.006231386188876656]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[7.160517449871549e-05, 0.01667015384378885, -0.0022853600230819]","[-0.013119050383471085, 0.023787436658550404, -0.006231386188876656]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[7.160517449871549e-05, 0.01669398876216722, -0.0022853600230819]","[-0.013093652408697748, 0.023834918378370235, -0.00622518495614708]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[7.160517449871549e-05, 0.01669398876216722, -0.002291585208038047]","[-0.013093652408697748, 0.023834918378370235, -0.00622518495614708]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[5.851152209001774e-05, 0.01669398876216722, -0.002291585208038047]","[-0.013093652408697748, 0.023834918378370235, -0.00622518495614708]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[5.851152209001774e-05, 0.016717870394364003, -0.002291585208038047]","[-0.013040138065083357, 0.02388163219678094, -0.0062193504945006264]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[5.851152209001774e-05, 0.016717870394364003, -0.0022978045585325475]","[-0.013040138065083357, 0.02388163219678094, -0.0062193504945006264]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[4.547138402493438e-05, 0.016717870394364003, -0.0022978045585325475]","[-0.013040138065083357, 0.02388163219678094, -0.0062193504945006264]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[4.547138402493438e-05, 0.016741799335399092, -0.0022978045585325475]","[-0.012964703233885566, 0.02392894103508958, -0.006182505902414554]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[4.547138402493438e-05, 0.016741799335399092, -0.002303987064434962]","[-0.012964703233885566, 0.02392894103508958, -0.006182505902414554]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[3.2506680791048816e-05, 0.016741799335399092, -0.002303987064434962]","[-0.012964703233885566, 0.02392894103508958, -0.006182505902414554]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[3.2506680791048816e-05, 0.016765775515602755, -0.002303987064434962]","[-0.012856487417821598, 0.02397618020366296, -0.0061482463180073145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[3.2506680791048816e-05, 0.016765775515602755, -0.0023101353107529694]","[-0.012856487417821598, 0.02397618020366296, -0.0061482463180073145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[1.9650193373227217e-05, 0.016765775515602755, -0.0023101353107529694]","[-0.012856487417821598, 0.02397618020366296, -0.0061482463180073145]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[1.9650193373227217e-05, 0.01678979833509191, -0.0023101353107529694]","[-0.012722230870792713, 0.024022819489155633, -0.0061168434108129985]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[1.9650193373227217e-05, 0.01678979833509191, -0.0023162521541637824]","[-0.012722230870792713, 0.024022819489155633, -0.0061168434108129985]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[6.9279625024345035e-06, 0.01678979833509191, -0.0023162521541637824]","[-0.012722230870792713, 0.024022819489155633, -0.0061168434108129985]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[6.9279625024345035e-06, 0.01681386675796153, -0.0023162521541637824]","[-0.012573105079549115, 0.024068422869619882, -0.006088659775236194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[6.9279625024345035e-06, 0.01681386675796153, -0.0023223408139390186]","[-0.012573105079549115, 0.024068422869619882, -0.006088659775236194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-5.645142577114611e-06, 0.01681386675796153, -0.0023223408139390186]","[-0.012573105079549115, 0.024068422869619882, -0.006088659775236194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-5.645142577114611e-06, 0.016837975950025234, -0.0023223408139390186]","[-0.012392985691674891, 0.024109192063703072, -0.006062382222543801]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-5.645142577114611e-06, 0.016837975950025234, -0.0023284031961615624]","[-0.012392985691674891, 0.024109192063703072, -0.006062382222543801]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-1.8038128268789503e-05, 0.016837975950025234, -0.0023284031961615624]","[-0.012392985691674891, 0.024109192063703072, -0.006062382222543801]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-1.8038128268789503e-05, 0.01686212786084918, -0.0023284031961615624]","[-0.012216840985361332, 0.024151910823947548, -0.006018700526575545]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-1.8038128268789503e-05, 0.01686212786084918, -0.002334421896688138]","[-0.012216840985361332, 0.024151910823947548, -0.006018700526575545]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-3.0254969254150836e-05, 0.01686212786084918, -0.002334421896688138]","[-0.012216840985361332, 0.024151910823947548, -0.006018700526575545]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-3.0254969254150836e-05, 0.016886323071307118, -0.002334421896688138]","[-0.012004604830388399, 0.02419521045793696, -0.005981343310432555]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-3.0254969254150836e-05, 0.016886323071307118, -0.0023404032399985705]","[-0.012004604830388399, 0.02419521045793696, -0.005981343310432555]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-4.2259574084539235e-05, 0.016886323071307118, -0.0023404032399985705]","[-0.012004604830388399, 0.02419521045793696, -0.005981343310432555]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-4.2259574084539235e-05, 0.016910556203044172, -0.0023404032399985705]","[-0.011788825311193223, 0.024233131737053798, -0.005949913478007964]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-4.2259574084539235e-05, 0.016910556203044172, -0.0023463531534765785]","[-0.011788825311193223, 0.024233131737053798, -0.005949913478007964]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-5.404839939573246e-05, 0.016910556203044172, -0.0023463531534765785]","[-0.011788825311193223, 0.024233131737053798, -0.005949913478007964]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-5.404839939573246e-05, 0.016934823607064345, -0.0023463531534765785]","[-0.01154495873789638, 0.02426740402017291, -0.005923275658274111]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-5.404839939573246e-05, 0.016934823607064345, -0.0023522764291348526]","[-0.01154495873789638, 0.02426740402017291, -0.005923275658274111]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-6.559335813362884e-05, 0.016934823607064345, -0.0023522764291348526]","[-0.01154495873789638, 0.02426740402017291, -0.005923275658274111]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-6.559335813362884e-05, 0.016959122632422434, -0.0023522764291348526]","[-0.011309689293970611, 0.024299025358089088, -0.005902363325823758]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-6.559335813362884e-05, 0.016959122632422434, -0.0023581787924606763]","[-0.011309689293970611, 0.024299025358089088, -0.005902363325823758]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-7.690304742759945e-05, 0.016959122632422434, -0.0023581787924606763]","[-0.011309689293970611, 0.024299025358089088, -0.005902363325823758]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-7.690304742759945e-05, 0.01698345099261543, -0.0023581787924606763]","[-0.01107649027602819, 0.0243283601929975, -0.005864809000181038]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-7.690304742759945e-05, 0.01698345099261543, -0.0023640436014608574]","[-0.01107649027602819, 0.0243283601929975, -0.005864809000181038]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-8.797953770362764e-05, 0.01698345099261543, -0.0023640436014608574]","[-0.01107649027602819, 0.0243283601929975, -0.005864809000181038]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-8.797953770362764e-05, 0.017007805483308793, -0.0023640436014608574]","[-0.010809155213904917, 0.02435449069336168, -0.0058344688840784]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-8.797953770362764e-05, 0.017007805483308793, -0.0023698780703449358]","[-0.010809155213904917, 0.02435449069336168, -0.0058344688840784]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-9.878869291753256e-05, 0.017007805483308793, -0.0023698780703449358]","[-0.010809155213904917, 0.02435449069336168, -0.0058344688840784]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-9.878869291753256e-05, 0.017032182135973413, -0.0023698780703449358]","[-0.010508213546100022, 0.02437665266461983, -0.005810251636274508]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-9.878869291753256e-05, 0.017032182135973413, -0.0023756883219812103]","[-0.010508213546100022, 0.02437665266461983, -0.005810251636274508]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00010929690646363258, 0.017032182135973413, -0.0023756883219812103]","[-0.010508213546100022, 0.02437665266461983, -0.005810251636274508]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00010929690646363258, 0.017056577971144245, -0.0023756883219812103]","[-0.010207728786911575, 0.02439583517083177, -0.005792611762038286]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00010929690646363258, 0.017056577971144245, -0.0023814809337432486]","[-0.010207728786911575, 0.02439583517083177, -0.005792611762038286]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00011950463525054416, 0.017056577971144245, -0.0023814809337432486]","[-0.010207728786911575, 0.02439583517083177, -0.005792611762038286]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00011950463525054416, 0.017080986267915838, -0.0023814809337432486]","[-0.009914783508952975, 0.02440829677159348, -0.00578019903749432]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00011950463525054416, 0.017080986267915838, -0.002387261132780743]","[-0.009914783508952975, 0.02440829677159348, -0.00578019903749432]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00012941941875949713, 0.017080986267915838, -0.002387261132780743]","[-0.009914783508952975, 0.02440829677159348, -0.00578019903749432]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00012941941875949713, 0.01710540498061569, -0.002387261132780743]","[-0.009621557714856118, 0.02441871269985227, -0.005783217900975565]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00012941941875949713, 0.01710540498061569, -0.0023930443506817185]","[-0.009621557714856118, 0.02441871269985227, -0.005783217900975565]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00013904097647435325, 0.01710540498061569, -0.0023930443506817185]","[-0.009621557714856118, 0.02441871269985227, -0.005783217900975565]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00013904097647435325, 0.017129831876082836, -0.0023930443506817185]","[-0.009300853546130458, 0.02442689546714588, -0.005788950421281233]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00013904097647435325, 0.017129831876082836, -0.0023988333011029997]","[-0.009300853546130458, 0.02442689546714588, -0.005788950421281233]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0001483418300204837, 0.017129831876082836, -0.0023988333011029997]","[-0.009300853546130458, 0.02442689546714588, -0.005788950421281233]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0001483418300204837, 0.017154258621691912, -0.0023988333011029997]","[-0.008971683833331872, 0.024426745609075484, -0.0057960762279820124]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0001483418300204837, 0.017154258621691912, -0.0024046293773309817]","[-0.008971683833331872, 0.024426745609075484, -0.0057960762279820124]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00015731351385381558, 0.017154258621691912, -0.0024046293773309817]","[-0.008971683833331872, 0.024426745609075484, -0.0057960762279820124]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00015731351385381558, 0.017178680971257024, -0.0024046293773309817]","[-0.00866371140741462, 0.024422349565112605, -0.0058055724384644715]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
